ride_stations,distance_km,is_member,duration_minute
251_251,0.0,1.0,0.8333333333333334
336_251,0.7414981060047665,1.0,8.883333333333333
594_608,3.955659567421872,1.0,20.866666666666667
600_608,1.1601932710027043,1.0,3.716666666666667
946_608,7.103121694178784,1.0,38.38333333333333
1182_397,0.9570643340013497,1.0,7.616666666666666
359_397,2.4738071108908115,1.0,45.46666666666667
918_397,1.3367190203797439,0.0,12.166666666666666
751_397,3.1091924310438834,1.0,12.55
173_397,3.5181028215904235,1.0,19.883333333333333
998_397,3.5077080978435484,0.0,20.7
405_397,1.029983590576895,1.0,12.85
1182_362,1.8913205646030251,1.0,14.216666666666667
638_362,2.0350139913314713,1.0,15.483333333333333
359_362,0.2620783522147034,1.0,12.05
388_362,1.1812408368824627,1.0,8.75
315_362,2.279267115760911,1.0,19.466666666666665
171_362,4.358704191599027,0.0,26.2
370_362,0.6762222356642295,1.0,5.116666666666666
38_362,2.5569689293306395,1.0,12.316666666666666
406_362,2.6926498814181907,1.0,25.966666666666665
835_362,1.4186471981114248,1.0,8.2
312_362,1.9281379847885463,1.0,15.016666666666667
1161_362,1.928692777060396,0.0,25.883333333333333
405_362,1.8838118559049704,1.0,13.166666666666666
1182_1182,0.0,1.0,1.9166666666666667
253_1182,3.2339549138520107,0.0,18.116666666666667
687_1182,1.0963890224799118,1.0,6.616666666666666
401_1182,1.1571393506904493,1.0,6.716666666666667
451_1182,2.8401591785326255,1.0,12.866666666666667
363_1182,1.589660969222966,1.0,14.216666666666667
394_1182,0.9422217014886152,1.0,8.583333333333334
394_1182,0.9422217014886152,0.0,5.733333333333333
1182_860,3.0560947055703522,1.0,22.2
468_860,3.052256908298854,1.0,37.5
860_860,0.0,1.0,71.51666666666667
860_860,0.0,0.0,13.383333333333333
860_860,0.0,0.0,100.03333333333333
410_860,1.997254844830453,0.0,51.516666666666666
1186_860,0.5467924749781026,1.0,3.033333333333333
527_860,1.4494776755126233,1.0,18.583333333333332
526_860,0.575744885177566,1.0,16.583333333333332
1182_363,1.589660969222966,1.0,13.3
378_363,0.1892250133056081,1.0,1.3166666666666667
251_363,3.3178218228762173,1.0,19.45
938_363,1.3334228187265895,0.0,10.133333333333333
363_363,0.0,1.0,0.35
1181_363,1.4876826138749708,1.0,12.65
1151_363,0.7686273212181663,0.0,10.383333333333333
1182_328,2.512394914650696,1.0,16.983333333333334
436_328,1.7619842849907321,1.0,10.45
326_328,0.19816599734389737,1.0,1.3333333333333333
310_328,0.7866079822685645,1.0,4.45
315_328,0.5684703737673049,1.0,4.75
384_328,1.6657892168753758,1.0,10.0
317_328,0.886645112124837,1.0,4.066666666666666
336_328,0.4509546559745432,1.0,3.683333333333333
398_328,1.2574715723514507,1.0,10.866666666666667
370_328,1.9451198302028359,1.0,14.6
363_328,2.3913489591197297,1.0,15.183333333333334
1182_470,1.6207734894533377,0.0,12.45
1041_470,4.598640540210618,1.0,28.316666666666666
919_470,0.9342322092774704,1.0,8.333333333333334
255_470,3.2845643790701184,0.0,15.416666666666666
411_470,0.725955042095718,1.0,4.866666666666666
323_470,1.7942433740489925,1.0,22.866666666666667
404_470,0.6362825907460405,0.0,12.7
333_470,1.8143876996715727,1.0,22.6
252_470,2.5941210811550963,0.0,12.3
459_470,3.3574624178970143,0.0,16.733333333333334
471_470,0.3937429401009252,0.0,211.56666666666666
289_470,1.7702663433964232,0.0,14.116666666666667
236_470,3.078326186705926,0.0,52.36666666666667
247_470,2.1195110044745955,0.0,11.2
938_470,2.458199220264146,1.0,10.75
513_470,2.5772904356353235,1.0,16.966666666666665
452_470,3.3484424300629287,1.0,19.466666666666665
469_470,0.395561198560732,0.0,79.75
469_470,0.395561198560732,1.0,7.416666666666667
456_470,3.2389491446171594,0.0,17.666666666666668
886_470,4.762003387911522,1.0,29.4
410_470,0.47480403873090576,1.0,4.433333333333334
447_470,4.662524036406729,1.0,35.05
470_470,0.0,0.0,29.55
470_470,0.0,0.0,82.53333333333333
442_470,4.034363004418453,0.0,25.55
527_470,3.0257687402083757,1.0,21.733333333333334
1182_650,7.333584212169846,1.0,42.38333333333333
664_650,0.9483855251879153,1.0,3.35
486_650,2.1784904261286426,1.0,11.65
1182_135,1.3802903186759612,1.0,12.95
436_135,2.8879224128556475,1.0,16.0
950_135,1.0840545142558313,1.0,6.816666666666666
318_135,0.9983747843030889,0.0,4.533333333333333
312_135,0.8539971096312131,1.0,3.7
624_135,0.7350732965033905,1.0,3.783333333333333
1182_455,1.6180223023589932,1.0,7.95
316_455,3.7342580350908054,1.0,32.85
400_455,3.0584600046230825,1.0,14.466666666666667
421_455,1.9727265615593597,1.0,7.8
1182_394,0.9422217014886152,1.0,10.266666666666667
449_394,4.021195434637026,1.0,18.816666666666666
191_394,5.66602612659513,1.0,16.216666666666665
1182_1006,0.8117327933385422,1.0,6.75
468_1006,1.0285052667809198,1.0,6.2
1059_1006,3.7172874163871135,0.0,34.13333333333333
1006_1006,0.0,1.0,0.05
760_1006,4.468503724444919,1.0,15.616666666666667
549_1006,5.036910141978934,1.0,34.21666666666667
1041_173,1.4376517954504595,0.0,10.7
239_173,1.4843148920270761,1.0,8.766666666666667
1009_173,0.2600451194581155,1.0,1.65
261_173,0.8901016755595882,1.0,5.366666666666666
218_173,0.6317860613251427,1.0,3.0833333333333335
311_173,2.685543950105556,1.0,20.833333333333332
256_173,1.0119881646717324,1.0,8.516666666666667
935_173,2.6462059038287067,1.0,16.033333333333335
147_173,0.9109758836282128,1.0,9.75
170_173,0.33326169798153105,1.0,1.65
169_173,0.3839143011434247,1.0,12.033333333333333
240_173,1.5389915516913018,0.0,9.65
179_173,0.6380964943877043,1.0,3.4833333333333334
167_173,0.642978569749526,1.0,3.3333333333333335
760_173,2.3128724829363647,0.0,13.9
149_173,0.6822400414464042,1.0,5.0
302_173,1.8186737225005145,1.0,9.633333333333333
1041_601,1.4117792623719798,1.0,7.1
326_601,4.966303866896778,1.0,19.983333333333334
1041_941,1.1658037260439407,1.0,4.7
149_941,1.1109022097916654,1.0,5.416666666666667
1041_184,0.6949475438119658,1.0,4.616666666666666
177_184,0.3953594436716729,1.0,3.716666666666667
1041_139,2.1935666186381213,1.0,11.766666666666667
480_139,5.530487462623537,0.0,34.61666666666667
1041_578,1.190215122706059,1.0,8.0
935_578,3.75025881782502,1.0,26.866666666666667
615_578,2.742751510218688,1.0,9.916666666666666
1041_409,4.321763538109579,1.0,31.75
265_409,2.122287249745763,0.0,15.783333333333333
622_409,0.8345761040607923,1.0,7.216666666666667
941_409,3.7465463579219183,1.0,22.866666666666667
235_409,1.4456360241990538,0.0,7.333333333333333
1041_257,2.289299317643724,1.0,14.1
262_257,0.16992046463293523,1.0,17.95
339_257,0.7083836079315526,1.0,3.566666666666667
330_257,1.186560253747612,1.0,12.233333333333333
1041_307,1.9832452463543464,0.0,9.3
155_307,0.4957805312150896,1.0,3.0833333333333335
304_307,0.357666273999228,0.0,5.216666666666667
256_307,2.6894230342228616,1.0,26.2
619_307,4.552465227320101,0.0,15.833333333333334
307_307,0.0,1.0,1.5666666666666667
264_1025,0.9294294403816885,1.0,5.55
1025_1025,0.0,1.0,22.283333333333335
264_573,1.2621697845298983,1.0,5.733333333333333
1178_573,1.7468224697159938,0.0,12.266666666666667
1073_573,1.4450713380887574,1.0,9.466666666666667
216_573,0.849442000419395,1.0,4.6
183_573,0.8652118949157316,1.0,7.466666666666667
264_379,3.480287286041226,1.0,18.266666666666666
398_379,0.934010872633756,1.0,13.716666666666667
135_379,1.5725067367450598,1.0,15.933333333333334
368_379,3.0981534166668734,1.0,7.433333333333334
379_379,0.0,1.0,20.833333333333332
318_379,1.6943713304307788,1.0,9.216666666666667
684_379,1.8546846685218117,1.0,12.5
903_379,0.8624321652700916,1.0,7.433333333333334
989_379,3.6515916255766934,0.0,16.766666666666666
264_264,0.0,1.0,0.06666666666666667
255_264,0.4041435868434566,1.0,1.65
1044_264,1.4334671021627143,1.0,8.283333333333333
942_264,1.4206652859011784,1.0,6.216666666666667
268_264,0.6934339513964366,1.0,4.35
927_264,9.973390853165265,1.0,39.96666666666667
770_264,3.0823241991519703,1.0,25.966666666666665
868_635,1.1873996728901155,1.0,9.616666666666667
635_635,0.0,1.0,42.6
296_635,4.154190954471898,1.0,32.46666666666667
868_1073,3.026313767452628,1.0,20.616666666666667
432_1073,0.7657559123230991,1.0,3.5166666666666666
566_1073,2.5971876363069204,0.0,20.216666666666665
315_1073,2.051912883134885,1.0,14.2
567_1073,2.4148487124127955,1.0,11.483333333333333
317_1073,2.2955669014649898,1.0,30.383333333333333
180_1073,1.4435994938092078,1.0,10.383333333333333
1073_1073,0.0,1.0,0.4166666666666667
598_1073,3.045659402832875,1.0,22.3
338_1073,0.9142865918119487,1.0,9.233333333333333
225_1073,6.1741392860414415,1.0,30.833333333333332
764_1073,0.5295360893160136,1.0,4.45
573_1073,1.4450713380887574,1.0,10.766666666666667
868_100,1.0627803248273724,1.0,7.45
935_100,4.7766641421671645,1.0,26.05
324_100,4.467731830483967,1.0,29.4
100_100,0.0,0.0,0.18333333333333332
891_100,0.9674986693324176,1.0,7.183333333333334
564_100,2.119075937407581,1.0,9.35
868_775,2.6992514707008746,1.0,17.916666666666668
868_488,2.070598461202542,1.0,9.25
488_488,0.0,1.0,78.28333333333333
488_488,0.0,1.0,39.733333333333334
317_488,6.413975739228922,0.0,39.916666666666664
602_488,0.9113281179628433,1.0,6.216666666666667
868_891,0.5648913087746502,1.0,3.5833333333333335
289_891,3.2378689177426376,1.0,24.1
100_891,0.9674986693324176,1.0,7.666666666666667
891_891,0.0,1.0,0.3
1156_891,2.8607458592764257,1.0,12.716666666666667
337_891,3.3540231902626148,1.0,22.566666666666666
254_702,1.950274284880647,0.0,11.35
254_681,1.3533231539701869,0.0,8.716666666666667
237_681,2.4032163203526,1.0,13.55
880_681,1.599053447792211,1.0,17.916666666666668
167_681,2.3269235237976953,1.0,12.5
167_681,2.3269235237976953,1.0,7.75
1164_681,4.914249081384418,1.0,24.483333333333334
254_273,1.073422649493066,1.0,3.1
365_273,3.0140653207100856,1.0,26.066666666666666
411_273,0.4975931934369545,1.0,4.116666666666666
388_273,2.2204003400166576,1.0,13.933333333333334
245_273,0.8747753455475591,1.0,3.3833333333333333
315_273,1.2121778657369515,1.0,8.85
384_273,2.179164349167416,1.0,9.7
278_273,0.5031934301656764,1.0,2.1166666666666667
254_512,5.003887399788647,1.0,52.083333333333336
463_512,1.5547970762153491,1.0,8.716666666666667
1168_512,1.1619278280312084,1.0,9.033333333333333
626_512,2.670799355954917,1.0,22.5
1137_512,0.5564449480506073,1.0,4.016666666666667
254_252,0.6878714323985856,1.0,6.233333333333333
485_252,6.26064713406757,0.0,30.966666666666665
326_252,1.0979624506808556,0.0,11.3
155_252,2.700786187309476,1.0,11.283333333333333
984_252,1.2122995798309468,0.0,5.533333333333333
573_252,2.0270967815556573,1.0,10.966666666666667
254_553,3.0585441013629433,1.0,11.966666666666667
339_553,2.5977284201128374,1.0,13.75
315_553,3.863803640116793,1.0,19.733333333333334
572_553,1.346229306290296,0.0,8.75
332_553,3.9904427329870313,1.0,16.433333333333334
573_553,0.6859649061484537,1.0,4.716666666666667
569_553,0.6365442068933956,1.0,2.316666666666667
254_911,4.838084107119256,1.0,56.8
205_911,1.640618931116171,1.0,13.35
533_911,0.24821369569075358,1.0,2.45
911_911,0.0,1.0,32.416666666666664
1137_911,0.3873969615786902,1.0,4.05
254_339,1.1320759260325612,1.0,9.15
588_339,2.985620715159896,1.0,19.683333333333334
960_339,2.679326972406485,0.0,23.766666666666666
1147_339,2.2381430447232473,1.0,9.583333333333334
1033_339,2.265654668241327,1.0,14.083333333333334
921_339,2.328722582872011,1.0,14.216666666666667
624_339,2.5345587350878587,1.0,10.8
547_339,2.511786479692942,1.0,15.116666666666667
328_339,0.7017273525169236,1.0,3.15
1020_892,3.428055908560462,1.0,15.2
263_892,1.5866664626912348,1.0,7.816666666666666
256_892,1.8598679308283,1.0,13.9
573_892,0.8631851441738008,1.0,7.233333333333333
1020_143,2.2015921099839493,1.0,10.816666666666666
1025_143,4.709795375837351,1.0,27.233333333333334
866_143,4.781468479807143,1.0,24.683333333333334
420_143,7.754183058862928,1.0,47.78333333333333
144_143,0.5238997034037237,1.0,6.133333333333334
1020_582,4.267751821483482,1.0,26.283333333333335
359_582,6.137095932748767,1.0,31.3
428_582,2.27207948078493,1.0,14.4
582_582,0.0,1.0,0.13333333333333333
763_582,1.1438657874766012,1.0,6.483333333333333
564_582,0.8765330449657283,1.0,7.25
1020_490,1.0207239204057168,1.0,5.15
601_490,1.8140942768121098,1.0,8.733333333333333
696_490,6.341380100850697,1.0,23.933333333333334
1020_555,1.8008687262204253,1.0,13.666666666666666
635_555,1.6384438317476084,1.0,4.216666666666667
846_555,3.851902333965778,1.0,18.616666666666667
468_749,3.1265185054634235,1.0,19.15
273_749,0.6500737354643147,1.0,3.6333333333333333
954_749,1.9377436377064798,1.0,13.45
240_749,0.4691519894223763,1.0,6.066666666666666
1162_749,0.17121374175513124,1.0,1.3666666666666667
293_749,0.8345442238000038,1.0,3.6666666666666665
761_749,1.7073443945475477,1.0,15.05
681_749,0.9616347816999833,1.0,11.666666666666666
468_388,1.5749492084989758,1.0,8.233333333333333
378_388,1.110580317827026,1.0,8.183333333333334
388_388,0.0,1.0,7.966666666666667
310_388,0.8238971011599474,1.0,10.283333333333333
1090_388,2.477911824296378,1.0,9.866666666666667
317_388,1.387861664339147,1.0,13.233333333333333
238_388,2.40400837548074,1.0,14.216666666666667
316_388,1.135729634379726,1.0,6.466666666666667
379_388,0.7776126783042959,0.0,5.25
167_388,3.0316654956186984,1.0,28.8
421_388,1.7822555214626519,0.0,13.466666666666667
314_388,1.0460251072501252,1.0,15.616666666666667
752_388,0.6509708144022915,1.0,4.616666666666666
203_388,4.165313532214572,0.0,44.11666666666667
547_388,3.032056181645015,1.0,15.75
216_388,3.7238387814064184,0.0,265.8
468_456,1.5562326101273503,1.0,7.333333333333333
464_456,0.778363386164373,1.0,3.8333333333333335
359_456,1.5757283490748755,1.0,6.733333333333333
447_456,1.5099235590876268,1.0,11.116666666666667
468_408,1.6077185066935968,0.0,11.033333333333333
762_408,2.0215191447209215,1.0,7.65
142_549,2.7369205445118276,1.0,21.416666666666668
1175_549,2.0976910504867674,1.0,14.45
84_549,0.870838995695825,1.0,9.566666666666666
891_549,0.7365616436848073,1.0,4.45
549_549,0.0,0.0,29.116666666666667
142_389,6.5619723161857415,1.0,30.5
326_389,1.5284247778576987,1.0,9.933333333333334
749_389,2.2302320078340783,1.0,30.183333333333334
317_389,1.1185757608068116,0.0,11.5
1007_389,0.49743959828815354,1.0,5.066666666666666
1007_389,0.49743959828815354,1.0,3.9833333333333334
432_1163,4.6061760637008335,1.0,27.883333333333333
253_1163,3.133785849632844,0.0,17.016666666666666
139_1163,0.34230087737687864,1.0,1.6666666666666667
278_1163,3.4949472983497674,1.0,27.25
215_1163,3.1457316803075237,1.0,31.15
405_1163,5.027299844505303,1.0,26.2
432_432,0.0,1.0,4.033333333333333
207_432,0.6184552206945539,1.0,4.233333333333333
261_432,1.0990840144654255,1.0,9.616666666666667
954_432,3.100233572697567,1.0,17.983333333333334
241_432,1.571297225964374,1.0,7.566666666666666
942_432,2.0882169615726234,1.0,12.35
942_432,2.0882169615726234,1.0,11.883333333333333
312_432,2.2762102176533063,1.0,16.1
544_432,1.0761586544692232,1.0,13.466666666666667
243_432,1.3691551894737641,1.0,8.95
674_432,3.283260174900842,1.0,18.016666666666666
1153_432,3.8462163137625147,1.0,19.616666666666667
432_236,1.0005060503737666,1.0,4.966666666666667
323_236,1.2863650751610736,1.0,6.55
208_236,1.3690722395072703,1.0,8.783333333333333
584_236,1.7055695200352028,1.0,11.316666666666666
236_236,0.0,1.0,0.85
330_236,0.4072472925108324,1.0,41.916666666666664
427_236,0.7885434158440415,1.0,4.6
677_236,1.5113378284473133,1.0,9.35
297_236,2.483211531701949,1.0,16.55
432_317,2.8611851279852814,1.0,13.733333333333333
436_317,2.595335244496046,1.0,10.833333333333334
326_317,0.6885383705431234,1.0,7.166666666666667
749_317,1.1121317376978688,1.0,5.016666666666667
330_317,1.6119804762672838,1.0,10.1
860_317,2.6486763661404393,1.0,34.81666666666667
587_317,4.373984913983925,0.0,20.85
241_317,1.3454484527140906,0.0,6.15
403_317,0.674292660944441,1.0,3.75
456_317,3.3187757894934315,1.0,19.1
99_317,4.067285998214612,1.0,18.166666666666668
1169_317,1.561951316695421,1.0,10.5
578_317,3.6342303356550927,1.0,33.1
470_317,1.078194951368078,0.0,16.516666666666666
288_317,1.4645991541817522,1.0,8.666666666666666
1151_317,1.6304444211388602,1.0,11.4
702_317,0.7246242072761369,1.0,7.633333333333334
1077_317,2.4189126285316496,1.0,26.116666666666667
266_317,2.09238889412707,1.0,16.05
432_1072,3.2601980113250586,1.0,16.016666666666666
235_1072,5.43055979703774,1.0,22.716666666666665
917_1072,0.8950168440704029,1.0,5.5
664_1072,0.857566996341832,1.0,6.583333333333333
884_1072,0.9227778838967772,1.0,5.816666666666666
432_240,2.139714012723026,1.0,8.316666666666666
145_240,1.1883411268749695,1.0,6.516666666666667
240_240,0.0,1.0,0.85
149_240,1.6208896087381655,1.0,9.216666666666667
385_1191,1.4962346916255589,1.0,30.833333333333332
464_382,1.865404616275992,0.0,11.316666666666666
365_382,0.6716075975779813,1.0,2.35
359_382,1.299062799151202,0.0,6.75
314_382,1.2451391486365395,1.0,5.516666666666667
470_382,2.0100029425833887,1.0,13.416666666666666
464_332,3.372119552355929,1.0,21.383333333333333
148_332,2.1423341125086104,1.0,18.5
272_332,0.16129622931574883,1.0,7.733333333333333
471_332,1.0191399426396373,1.0,4.066666666666666
295_332,1.923752972428817,1.0,10.983333333333333
317_332,0.590820194272925,0.0,5.7
238_332,2.4440805184865897,1.0,13.2
414_332,2.4916776502874742,1.0,18.666666666666668
240_332,0.7676496646669202,1.0,3.3666666666666667
38_332,5.7093020390808045,1.0,21.133333333333333
573_332,3.4732437295040604,1.0,24.166666666666668
876_332,0.7892550243291783,1.0,4.433333333333334
182_332,2.67400919442793,1.0,16.616666666666667
464_452,0.7911721032313721,0.0,61.583333333333336
987_452,1.1495647897617156,1.0,8.5
1175_452,5.420025204846807,0.0,35.18333333333333
464_756,1.0670317287737303,1.0,8.55
471_756,2.143741765558734,1.0,23.85
1073_756,3.841942286417324,1.0,16.533333333333335
400_756,1.3559499913659985,1.0,9.016666666666667
751_756,2.160128413030588,1.0,13.383333333333333
395_756,0.8699788740454227,1.0,5.416666666666667
684_756,1.347036457024747,1.0,9.2
470_756,1.7537760150015436,0.0,25.5
278_756,2.7388490866002844,1.0,14.8
149_756,4.374998101712932,1.0,23.633333333333333
1179_756,2.1579780835522624,1.0,10.8
502_756,0.47616224520974154,1.0,3.45
769_756,1.621203938048207,1.0,10.483333333333333
464_532,1.4468975531637247,1.0,10.833333333333334
463_532,1.1825934149839226,1.0,8.75
860_532,5.1245058376680905,0.0,35.36666666666667
958_532,4.763185050165768,0.0,67.43333333333334
938_532,1.2750082603023651,0.0,15.6
450_532,1.128511666557242,1.0,6.4
414_532,1.7392975993870698,1.0,23.1
1059_532,1.8842283841059613,1.0,11.616666666666667
784_532,1.8878888159448584,0.0,9.183333333333334
342_532,4.907597943262877,0.0,21.516666666666666
919_919,0.0,1.0,7.866666666666666
918_919,1.2376703943006486,0.0,5.216666666666667
537_919,3.2855714833734044,1.0,19.15
338_919,2.5697924768368186,1.0,17.2
919_349,5.368751362490252,1.0,26.05
404_349,5.70376118044381,1.0,21.466666666666665
388_349,4.394792206386302,1.0,21.766666666666666
38_349,0.7690743911555842,1.0,2.783333333333333
343_349,1.2488141482692283,1.0,6.6
919_414,0.9831949449730794,1.0,6.916666666666667
422_414,0.881208949097422,1.0,4.966666666666667
47_414,1.0387102231867849,1.0,6.65
510_414,3.133309347075231,1.0,14.616666666666667
370_414,1.192926709927863,1.0,40.483333333333334
366_414,1.4553017664477927,1.0,10.783333333333333
255_471,3.244513766242731,1.0,14.016666666666667
272_471,0.868966539116966,1.0,5.933333333333334
471_471,0.0,1.0,43.733333333333334
471_471,0.0,0.0,51.45
471_471,0.0,1.0,9.75
654_471,6.7407452420816645,1.0,37.36666666666667
950_471,1.3079196741054304,1.0,7.0
322_471,1.6351475408113625,1.0,28.366666666666667
469_471,0.7886652409804471,1.0,19.9
856_471,8739.895032182103,0.0,11.566666666666666
470_471,0.3937429401009252,1.0,3.566666666666667
472_471,2.517033601108228,1.0,21.166666666666668
255_333,1.4769444850206128,1.0,8.166666666666666
954_333,1.3423066728979332,1.0,20.45
587_333,3.6138156177590397,1.0,20.483333333333334
577_333,3.9077458561990004,1.0,20.383333333333333
869_333,1.898925448055996,1.0,9.133333333333333
255_537,0.2939185945417536,1.0,1.5
334_537,1.2369191244911741,1.0,5.7
238_537,0.4090429948673029,1.0,2.2333333333333334
256_537,0.6508139653923644,1.0,4.066666666666666
845_537,1.622272356576339,0.0,8.933333333333334
537_537,0.0,0.0,2.2666666666666666
636_537,3.8218987170086587,1.0,24.183333333333334
255_263,0.41268537264599553,0.0,1.9666666666666666
566_263,2.437340117642295,0.0,50.9
608_263,3.5814757556657177,1.0,23.333333333333332
99_263,2.590958949220886,1.0,11.7
478_263,2.2476123406937747,1.0,12.666666666666666
255_338,0.7987941846829977,1.0,5.983333333333333
313_338,1.0975757062080482,1.0,8.35
572_338,3.8222001749573447,0.0,34.38333333333333
256_338,0.8144974721171824,1.0,6.5
578_338,2.4388990333333953,0.0,16.15
309_338,1.278550504477961,1.0,14.55
243_338,0.37827401753303036,1.0,3.1666666666666665
955_338,2.0353853904089183,1.0,16.2
255_1090,2.345671149963157,0.0,29.2
169_1090,1.9488023213406123,1.0,7.666666666666667
1124_1090,4.538452555314875,1.0,24.05
137_1090,3.61005124758576,1.0,18.366666666666667
1170_371,2.666698943218099,1.0,10.566666666666666
1170_238,1.0045093617240015,1.0,7.233333333333333
838_238,0.9833132966988968,1.0,6.3
330_238,0.7036616271013939,1.0,2.45
321_238,2.4669154358932013,0.0,12.85
1175_238,1.615592415258746,1.0,11.116666666666667
145_238,2.323263263161138,1.0,18.666666666666668
238_238,0.0,1.0,1.6666666666666667
256_238,1.0424420003687191,1.0,36.85
443_238,1.2757606192731414,0.0,10.366666666666667
382_238,2.6017481385993415,1.0,17.383333333333333
396_202,4.917069187486301,1.0,36.5
396_365,1.374110286703766,1.0,9.05
365_365,0.0,1.0,1.1333333333333333
388_365,0.8099153320115913,1.0,7.366666666666666
388_365,0.8099153320115913,1.0,8.133333333333333
625_365,2.0088151089639807,1.0,9.433333333333334
954_365,1.3376755626434123,1.0,9.75
954_365,1.3376755626434123,1.0,9.95
634_365,0.283102322714635,1.0,1.6333333333333333
912_365,2.86070179166691,1.0,34.56666666666667
918_365,0.5247074662251782,1.0,4.066666666666666
363_365,0.12485058948092573,1.0,2.6166666666666667
835_365,1.8260820435808698,1.0,15.016666666666667
1161_365,1.5826556523187163,1.0,13.066666666666666
482_985,2.62130554793979,1.0,28.65
84_985,4.325691718972545,1.0,25.033333333333335
262_262,0.0,1.0,0.4666666666666667
238_262,1.4193916021532598,1.0,10.466666666666667
259_262,0.9764285919477513,1.0,7.4
331_764,1.2943529199036574,1.0,9.3
313_764,2.147288068214983,1.0,15.216666666666667
242_764,0.6398933431789625,1.0,5.6
236_764,0.7833151899253893,1.0,3.8666666666666667
145_764,2.069417276000958,1.0,14.9
316_764,1.9619855536808744,1.0,9.05
43_764,3.0049768130196175,1.0,10.533333333333333
942_764,2.012525722539799,0.0,7.75
170_764,1.5146217399383863,1.0,10.466666666666667
259_764,2.1080421145610413,1.0,14.133333333333333
627_764,1.1192915746976813,1.0,10.4
437_764,0.5590110698648296,1.0,5.016666666666667
443_764,0.8347693700086468,1.0,7.333333333333333
306_764,2.8625594423944607,1.0,13.116666666666667
347_764,6.279224019229042,1.0,77.6
331_245,1.209202617748957,1.0,11.033333333333333
245_245,0.0,1.0,0.15
169_245,1.2804249393462763,1.0,5.85
249_245,0.7951136899865239,1.0,5.183333333333334
331_331,0.0,1.0,3.05
317_331,1.3530593454742645,1.0,13.95
247_331,1.1057446185832667,1.0,8.816666666666666
243_331,0.5812713334305485,1.0,23.266666666666666
331_330,0.2847659257358192,0.0,76.3
388_330,1.776996356963291,1.0,10.316666666666666
588_330,3.4563442806049003,1.0,23.85
330_330,0.0,1.0,55.06666666666667
316_330,0.865722232771941,1.0,4.416666666666667
361_330,4.607978729268344,0.0,16.183333333333334
173_330,2.072271864725485,1.0,47.21666666666667
420_330,2.130097731148079,1.0,15.166666666666666
665_330,4.225703513397723,0.0,14.05
573_330,2.5597494583248435,0.0,19.066666666666666
331_241,0.5527907704057916,1.0,3.2333333333333334
333_241,0.5619778261901061,1.0,3.0833333333333335
251_241,0.42648090089698476,1.0,1.7333333333333334
289_241,2.020279936102776,1.0,17.216666666666665
236_241,0.9533222429631906,1.0,7.266666666666667
757_241,2.7210888112916303,1.0,15.4
331_630,1.3285867423938198,0.0,9.55
304_630,3.8506386157650145,1.0,27.566666666666666
546_630,1.284157250200283,0.0,6.966666666666667
331_43,3.174676075348417,1.0,19.216666666666665
430_43,3.162921167781109,1.0,10.533333333333333
764_43,3.0049768130196175,1.0,15.616666666666667
374_43,0.5324951552204923,1.0,3.1
215_43,4.364291221263848,1.0,22.4
331_315,0.983374081792863,1.0,4.533333333333333
261_315,1.9312260247507143,1.0,14.55
315_315,0.0,1.0,0.2833333333333333
584_315,3.1575669540404263,1.0,13.8
316_315,0.37212712207881293,1.0,9.083333333333334
1072_315,5.796211657415692,1.0,23.966666666666665
235_315,0.6710413504507231,1.0,4.366666666666666
331_1188,1.9846317774802489,1.0,13.816666666666666
788_1188,7.138817961323104,1.0,39.8
514_1188,1.5850301317575928,0.0,10.333333333333334
331_253,1.5117172239830088,1.0,8.65
208_253,1.9418331280548704,1.0,9.466666666666667
584_253,2.7106738407360482,1.0,18.783333333333335
553_253,3.250760456486164,1.0,15.933333333333334
331_428,1.838209618281389,1.0,6.35
436_428,1.0072299116615446,0.0,7.766666666666667
627_428,0.3879995217296304,1.0,5.383333333333334
167_428,1.776713035974939,1.0,10.583333333333334
1184_1184,0.0,1.0,2.033333333333333
427_1184,5.0610784083180675,0.0,30.616666666666667
1184_913,1.766057155267987,1.0,18.916666666666668
359_913,4.437389646823137,1.0,30.516666666666666
1153_913,3.655587799913264,1.0,16.95
638_639,0.4296188188161887,1.0,3.8
638_639,0.4296188188161887,1.0,3.4833333333333334
359_639,1.5292495838204614,1.0,11.866666666666667
382_639,2.8038142567434696,1.0,21.433333333333334
638_378,2.1539106130704764,1.0,11.583333333333334
388_378,1.110580317827026,1.0,12.7
471_378,3.2532355561660884,1.0,25.2
626_378,1.3422692990959042,1.0,10.05
370_378,0.6358669210527319,1.0,5.65
205_1059,0.4037951272037556,1.0,2.433333333333333
1009_1059,7.289512021836863,1.0,33.733333333333334
941_1059,8.663990105485961,1.0,46.166666666666664
1188_1059,3.6985652479512505,1.0,21.65
1059_1059,0.0,1.0,31.366666666666667
485_895,2.7084957135731704,1.0,19.016666666666666
566_895,1.264279110525408,1.0,8.666666666666666
373_895,2.97386105824403,1.0,18.8
449_469,4.303227884458441,1.0,18.933333333333334
449_469,4.303227884458441,1.0,14.933333333333334
411_469,1.099598743722491,1.0,5.383333333333334
277_469,1.6764845302134024,1.0,12.533333333333333
459_469,2.9743826852571917,1.0,16.65
315_469,1.4946501934120808,1.0,17.933333333333334
860_469,1.9849729076664295,0.0,17.283333333333335
556_469,5.541741242670183,1.0,37.516666666666666
935_469,1.024254020930264,1.0,127.86666666666666
514_469,1.6199128419955728,0.0,12.1
